"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"June","Afijio","Oyo",5.88343221023694,6.49847198337481,7.18323861306283,8.05919834761186,9.04854993772716,9.83627539333828,10.9555752626169,12.8122790556648
"June","Akinyele","Oyo",5.48541435229515,5.94499114518907,6.46256708598578,7.17382445525045,8.04613096256685,8.7660183046874,9.79230635189257,11.595973430648
"June","Atiba","Oyo",4.97600947703287,5.24211287961703,5.56382044380312,6.0638170696542,6.74974508118204,7.5393303523118,8.7350884174897,10.7628501683064
"June","Atisbo","Oyo",4.73382273203771,4.99747044755384,5.30622528897009,5.84522506911555,6.82292835373534,8.01894233533207,9.52858055878372,11.9070814009229
"June","Egbeda","Oyo",5.6947270574829,6.04574377170775,6.42386258940579,6.99313209954657,7.72463201233018,8.31738995908548,9.25720515625535,10.9768723093749
"June","IbadanNorth","Oyo",4.02762903948384,4.1835490023983,4.45604663380361,4.95937437606427,5.68634810244708,6.33101654941943,7.20979787564784,8.82721840825761
"June","IbadanNorth-East","Oyo",4.79087744259356,4.9719186564557,5.17279627679842,5.56246271513475,6.09359283323249,6.53490466140131,7.28006928323118,8.71292877133606
"June","IbadanNorth-West","Oyo",4.22218610063553,4.4158440459925,4.66467551008159,5.19243896116371,5.94866658600959,6.64808920746773,7.58985466687739,9.29846854300291
"June","IbadanSouth-West","Oyo",4.49161224526678,4.71979685098253,5.00058839984032,5.50794699726316,6.20698754966781,6.81568070259006,7.71066711907969,9.36264130439267
"June","Ibarapa Central","Oyo",5.0006876178625,5.29945650864298,5.63915095722427,6.16700248622274,6.89092959640892,7.5308592685235,8.49799327050246,10.2559932516367
"June","Ibarapa East","Oyo",5.61135256696618,6.16750227997601,6.76989483028595,7.55762786574503,8.48602692694183,9.23164479631488,10.302055740064,12.1571745662969
"June","Ibarapa North","Oyo",5.32198056008284,5.72259378009544,6.16472750718329,6.81942902732176,7.63751386634852,8.33912241633675,9.35894823799314,11.1251278538155
"June","Ido","Oyo",5.09297291275118,5.45932468091699,5.87017647221601,6.46772933878444,7.23769756756716,7.88591847074117,8.85212241673681,10.5932405674654
"June","Irepo","Oyo",2.76957966356257,3.03840218871246,3.73040041797863,4.85016027836715,6.24920211037018,7.75307872897343,9.50630552836371,12.0751232026659
"June","Iseyin","Oyo",5.25530319452248,5.74502801780339,6.29277936060574,7.01711862253549,7.87015148775898,8.55050480077047,9.52855215133055,11.2691973453467
"June","Itesiwaju","Oyo",4.88467972026992,5.16551285931346,5.50706412062766,6.03070831965457,6.72205937684914,7.43747252033788,8.50262778262365,10.3904144982998
"June","Iwajowa","Oyo",4.84346307985507,5.17080871863015,5.54112118150934,6.09999706405723,6.95076344692663,7.87902547472748,9.14364820922656,11.227118905734
"June","Kajola","Oyo",4.70132267176051,4.97229496018683,5.28182549671775,5.76615228180767,6.40340217036422,6.96654344671259,7.84417084421816,9.49530529387445
"June","Lagelu","Oyo",5.25077698603075,5.57603906934229,5.93056459622914,6.48037618808931,7.21055641085533,7.81077354447668,8.71938038196685,10.3936226103882
"June","Ogbomosho North","Oyo",4.92930417124538,5.14724286670132,5.41655284378279,5.94216413564413,6.81149036625677,7.58880014098913,8.66559029878557,10.6100693713916
"June","Ogbomosho South","Oyo",5.28904368040803,5.55495168033674,5.87928741436713,6.40751521229006,7.25042262282646,8.04547575300685,9.16089849514909,11.1742892441413
"June","Ogo-Oluw","Oyo",5.45171595767704,5.83166446265296,6.25261751552889,6.83987797985671,7.56631400852501,8.13982053346495,9.03298641642405,10.7238452563296
"June","Olorunsogo","Oyo",3.24179798602478,3.4882499789959,4.0613097064684,5.04337849906401,6.43344397174164,7.78907020132693,9.37457124708945,11.7769364848144
"June","Oluyole","Oyo",5.76946564479629,6.12696499964558,6.5195497633413,7.11319640838087,7.89069428757623,8.54136583261447,9.55712248611121,11.4150838833538
"June","Ona-Ara","Oyo",6.35493741103641,6.79048722887605,7.25023710298341,7.91188232621702,8.75229667195627,9.42561778668655,10.4739555994668,12.3666423731384
"June","Orelope","Oyo",3.43699986501004,3.59644916744735,3.98190303301408,4.89540482152311,6.17297545819703,7.51741633584419,9.10822707979322,11.5215454834431
"June","Ori-Ire","Oyo",4.55533795352401,4.79980805295144,5.14700958530106,5.79850986243056,6.8481636850755,7.90797092177522,9.23189916530833,11.4104881711489
"June","Oyo East","Oyo",5.46107960537857,5.89692626435246,6.37388619514843,7.00822322807974,7.77565312844178,8.37610870466903,9.29072978060279,10.983095789994
"June","Oyo West","Oyo",4.88405911112005,5.19454450806451,5.56127763153535,6.0870294701436,6.74024534377483,7.26073544140168,8.07173338722147,9.64602216676846
"June","Saki East","Oyo",3.6816285001729,3.87002235131016,4.26533541735542,5.13034556736162,6.4237437296705,7.77753872556069,9.35523144885944,11.7583976046475
"June","Saki West","Oyo",3.82634704997425,4.10072452456206,4.6107813634889,5.46039378136774,6.76855409084144,8.0935954013384,9.6472670899893,12.0492703728283
"June","Surulere","Oyo",5.12842737245644,5.43795462201096,5.81215948336701,6.40786402859454,7.2389660096715,7.95179634407205,8.96128514246181,10.8179979673156
