"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"September","Abakalik","Ebonyi",21.0392896223301,23.7137044443889,26.5530766788141,29.898056846199,34.5663440899667,37.5045671509224,38.520471421816,36.4172496218273
"September","Afikpo","Ebonyi",18.7849866202298,20.9485114233036,23.1133282723333,25.6971672822133,29.3949216218831,31.6683680227757,32.6916378377884,30.9761234575961
"September","AfikpoSo","Ebonyi",19.8854629528158,22.094892009085,24.2804974841022,26.9235154950209,30.7405010695967,33.0827767997709,34.2204567303435,32.4563289332086
"September","Ebonyi","Ebonyi",20.2232339843383,22.865224429329,25.706328012705,29.0200064615789,33.6308925740237,36.5414659918339,37.5186075846359,35.4972193999017
"September","Ezza North","Ebonyi",19.348227088936,21.8167165332237,24.3743886626304,27.405869785729,31.6710400807939,34.3614387440047,35.2715939619455,33.3444175003892
"September","Ezza South","Ebonyi",20.0276856786567,22.3628270413665,24.8009265512688,27.7595777675173,32.0265829448364,34.7903713076575,35.7426602913711,33.7944489365871
"September","Ikwo","Ebonyi",21.3900252772835,23.9347058371329,26.6176839238848,29.8322538962779,34.3960649304922,37.3253157503207,38.4720705900136,36.4643773690111
"September","Ishielu","Ebonyi",17.7394504870719,20.2211247673259,22.9168411311449,26.0206449984167,30.3137348628876,32.9035908143719,33.6193405988161,31.7789962644167
"September","Ivo","Ebonyi",19.133026582026,21.2691288365708,23.3686942875488,25.9181608880816,29.6094933701304,31.9230805351018,33.2517078917336,31.5964873638268
"September","Izzi","Ebonyi",21.0910729550488,23.8232380663935,26.7227121744831,30.1086792010862,34.8305850751102,37.7774094291823,38.7146408439274,36.6007753991818
"September","Ohaozara","Ebonyi",18.6895557217229,21.068855852133,23.4450681853872,26.2172261117062,30.1325075264401,32.5716762725142,33.6281489960194,31.8692577157528
"September","Ohaukwu","Ebonyi",19.4533850996005,22.0095780647346,24.7543233515692,28.0112087132205,32.5594470828277,35.3018132904291,36.1167587112726,34.151583062794
"September","Onicha","Ebonyi",19.4652559531773,21.8806165906782,24.3705787330914,27.3318138815736,31.5430219946756,34.1946277479277,35.0738102887124,33.1807343430137
