"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"May","Ado-Ekiti","Ekiti",13.5339059738123,13.9578517928706,14.8551880033314,16.1156211072197,18.84780635143,22.6610455764128,25.7023854482049,30.2394498948711
"May","Efon","Ekiti",15.2117386964991,16.9606827489558,19.9184142772464,22.4494877810428,25.722030851719,29.0876635390386,31.3440985780824,34.9477979465008
"May","EkitiEas","Ekiti",12.897417610524,12.9290824186904,13.7256494249385,15.2449850833633,18.4416151411853,22.5703341896225,25.8038664265665,30.54044947997
"May","EkitiSouth-West","Ekiti",14.6612082872011,15.5457449411283,16.6370411098223,17.6429315228988,19.7582185149358,22.8796185646755,25.400940445949,29.3995331471179
"May","EkitiWest","Ekiti",14.8797226448243,16.5259908887255,19.0576368260482,21.222309177083,24.2379902308797,27.5986634762152,29.9782839367026,33.7040015609416
"May","Emure/Ise/Orun","Ekiti",13.1802767818203,13.6175363805447,14.4431982559631,15.6212833344091,18.1559699390917,21.7926620335041,24.7808934654825,29.2947056132107
"May","Gboyin","Ekiti",13.2024110065661,13.6870661660589,14.845336101323,16.4036028821656,19.3647406258948,23.0840551387644,26.0355627316071,30.4782965159861
"May","Ido/Osi","Ekiti",13.0828994560867,13.3509754547981,14.3566220979481,15.927707922641,19.0314790935416,22.9147765120335,25.8662465925477,30.2879722289037
"May","Ijero","Ekiti",13.7495289316368,14.4885056124495,15.9130286742661,17.4817552698774,20.3099834901688,23.9021128479645,26.6803879518894,30.8936764170834
"May","Ikere","Ekiti",13.9711571607628,14.657095943036,15.5858039950274,16.6617297282646,18.9871864170051,22.5274419831465,25.4252647466211,29.8642036513009
"May","Ikole","Ekiti",12.9687987635927,13.1317286544565,14.0682610504101,15.7007625332456,18.9749164797054,23.0166418808287,26.1233160245742,30.7200350442936
"May","Ilejemeje","Ekiti",12.6701302881702,12.8615711257529,13.5955036060948,14.9404847643805,18.1558876066488,22.2055937289446,25.2683596941736,29.8168291777712
"May","Irepodun/Ifelodun","Ekiti",13.815801358959,14.9578060241069,17.2541615317812,19.6033332861641,22.8529325216121,26.338228228406,28.8520585365098,32.758626726036
"May","Ise/Orun","Ekiti",14.2111970276282,14.9590951826698,15.8835002720623,16.8230734980691,19.0155447136592,22.2100107719674,24.9447112796894,29.4172640662078
"May","Moba","Ekiti",13.1802930665067,13.4632982938958,14.2914611774479,15.7194901375329,19.0493977912641,23.1946399595839,26.3610037648334,31.0650907497559
"May","Oye","Ekiti",12.8271024012628,12.9501485230075,13.8507821890551,15.4462390846538,18.560083123595,22.4129523773748,25.363729755876,29.8067156480822
