"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"April","Aninri","Enugu",6.65905627799002,6.90198957298757,6.96719025927178,7.32652822729926,8.13883548459133,9.68946175132797,11.5802703228803,13.2768035653959
"April","Awgu","Enugu",6.59851022842105,6.80251006614325,6.80167129260466,7.12212028032739,7.9126058610351,9.40164989312941,11.3053423091332,13.0608226260861
"April","Enugu East","Enugu",6.33786380503093,6.5339481857007,6.39121104769928,6.57923922070001,7.2669639095357,8.58171730645867,10.3994280735814,12.2210818010359
"April","Enugu North","Enugu",5.98741439014956,6.17268300677569,6.03673697515232,6.22964062951409,6.91389185607347,8.21579178337224,9.96304075019213,11.7979525268909
"April","EnuguSou","Enugu",6.0347524867321,6.22190259053207,6.12198051778088,6.34965909322474,7.0569330992837,8.38160136390504,10.2132991028927,12.0390089151846
"April","Ezeagu","Enugu",6.28174719521712,6.47511889844485,6.40052698613134,6.65487832233726,7.38767209234645,8.76667041656582,10.6252267868447,12.4213150980678
"April","Igbo-Eti","Enugu",6.40162918692179,6.60301833138971,6.44250482281094,6.60646310495601,7.2842045099909,8.5806789258784,10.4219975043508,12.2663376356356
"April","Igbo-eze North","Enugu",6.48296822247282,6.68744561840229,6.51283074224782,6.64226419951071,7.3167075546361,8.65558738851503,10.526854786783,12.4330068904127
"April","Igbo-eze South","Enugu",6.36125052091606,6.56361415363195,6.40826397029919,6.53860130092087,7.20641559219833,8.50132308685333,10.3257019251938,12.247143888805
"April","Isi-Uzo","Enugu",6.50782098269558,6.71193849827784,6.56571756797158,6.73413409446125,7.40277885844069,8.71514828787041,10.5216626785496,12.3262104341456
"April","Nkanu East","Enugu",6.25582819742679,6.44486994027175,6.45069807746444,6.75909660009894,7.54330162071116,9.02401430479374,10.8706163886493,12.5912270614851
"April","Nkanu West","Enugu",6.05777645358722,6.24094280321799,6.18314165735295,6.45254054160401,7.19107840907406,8.56100290864808,10.4265317477092,12.2209530368751
"April","Nsukka","Enugu",6.27848104925907,6.4784587343738,6.31439446132679,6.43370146537563,7.05982118561977,8.30639727131332,10.0351472457529,11.8932347365067
"April","Oji-River","Enugu",6.48212872613604,6.67776773342274,6.65271083340831,6.95628661606079,7.72670205350659,9.18086065211182,11.0836777087574,12.842637968761
"April","Udenu","Enugu",6.21586186224655,6.41242196304418,6.2586155414588,6.4025155238825,7.03283009890795,8.29331280630116,10.022348782934,11.8447394872636
"April","Udi","Enugu",6.21667089154162,6.40857319284216,6.28617318844868,6.4986295279385,7.20184183906873,8.52636613326302,10.3562195931305,12.1838225892254
"April","Uzo-Uwani","Enugu",6.56170748748128,6.76987025863333,6.6075292126665,6.76287803466065,7.44065568776095,8.73982280741343,10.5610413942244,12.4335453984715
