"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"October","AniochaN","Delta",19.8727962028448,21.7408187458987,24.71641722959,28.476496195809,30.9173395613973,31.5145752406034,30.1263153972174,27.3060638076365
"October","AniochaS","Delta",20.3252521183274,22.1024692610704,24.934118097799,28.5552354829495,30.9918753673362,31.765137649447,30.3985997465056,27.5688581705306
"October","Bomadi","Delta",23.7820643116583,25.3591505768612,27.9262754503067,31.5035441877235,34.1746672660036,36.6118743816184,37.5018366132083,37.0178897957478
"October","Burutu","Delta",23.05263049953,24.6388859857849,27.2205266133737,30.7810846131413,33.4630419404958,35.754187637881,36.4092095360127,35.7412472356167
"October","Ethiope West","Delta",23.1932126462676,24.8117943268991,27.4198915561546,30.9926066024218,33.6597944354894,35.1766576447508,34.0987440224279,31.5583169166901
"October","EthiopeE","Delta",23.0340786150928,24.6077369835885,27.152056380028,30.6314055042731,33.2197952191747,34.7039163732687,33.5318933904524,30.8509984587149
"October","IkaNorth","Delta",21.3419081242966,23.1193541418957,25.9965017876372,29.7214591060788,32.2488517849188,32.979587812023,31.555308835714,28.6450876774998
"October","IkaSouth","Delta",22.3074306114817,24.0821568547392,26.9739180084596,30.7501329742389,33.4182290134607,34.2817747660897,32.7914165410514,30.0094517185239
"October","IsokoNor","Delta",23.184764191551,24.6432338628409,27.0801368177265,30.3981060712275,32.7772343090248,34.4296964398959,33.7125348090759,31.6127792589346
"October","IsokoSou","Delta",23.4592174221711,24.9069532496612,27.3411706462773,30.6707801744324,33.051811395521,35.0022410103076,34.9740148453965,33.5650375218675
"October","Ndokwa East","Delta",23.0217540074826,24.5268097877745,27.0105747049879,30.3378738798688,32.6582457783771,34.3623239002177,33.8259872981286,31.5782510465505
"October","Ndokwa West","Delta",22.3449475903289,23.8208036577165,26.2518119567282,29.5135017465626,31.8288980448269,33.2783849421294,32.1854971069013,29.5187101724526
"October","Okpe","Delta",23.0019786577294,24.6206187619955,27.2079957552867,30.7461318955874,33.4206385779705,35.4130514207403,35.0277045346901,32.8459136395176
"October","Oshimili North","Delta",17.9817792912413,19.8020522749961,22.6421664297732,26.1489887886325,28.5080861624124,29.2561543528647,27.9711101035616,25.3738469955585
"October","Oshimili South","Delta",21.1628041587263,23.0137543779521,25.9593071312213,29.7105268831439,32.3779032546567,33.5660017051881,32.218714146198,29.2177428383279
"October","Patani","Delta",23.6492141855167,25.0906759200311,27.5258294140769,30.8697869791902,33.2581702013642,35.4789955272268,36.3080283053914,35.7847590726216
"October","Sapele","Delta",23.0382747365516,24.6562826788549,27.2489361885222,30.8128518044846,33.5453900511436,35.5177606299609,35.2225322189907,33.2028176509197
"October","Udu","Delta",23.1417837763693,24.7521627258579,27.3433763647695,30.9076733531714,33.6669505586309,35.7302475170532,35.6882739058505,34.0038970695358
"October","Ughelli North","Delta",23.0827864141436,24.5704527000144,27.0326269783219,30.3860313449495,32.8170407376999,34.5755221378101,34.153328139457,32.3482334632859
"October","Ughelli South","Delta",23.5015034341935,25.0734748410931,27.6403895687785,31.2068759439559,33.9180817455144,36.1397624449102,36.4612955075107,35.4342259194439
"October","Ukwuani","Delta",22.5450887375754,24.011479809281,26.4334314345761,29.7057233111471,32.0599744835278,33.4288135412336,32.2133242866477,29.492959369424
"October","Uvwie","Delta",23.3903245034761,25.0207137425446,27.6477198742556,31.2469902132703,34.0076243126677,36.0316380691623,36.0397162164378,34.3064363932499
"October","Warri North","Delta",23.2071401028967,24.8071868433493,27.409134472171,30.9714184107305,33.6335292924904,35.7410759206871,35.5744624815498,33.6397605303413
"October","Warri South","Delta",23.746584477791,25.388912929785,28.0324352264709,31.6432516821065,34.3302297562025,36.6742599047237,37.3266577499512,36.2745544976339
"October","Warri South-West","Delta",20.4503077886904,22.1359341068741,24.7658940878262,28.2412068055191,30.8209923533856,32.675033145471,32.6159894826608,31.020122096249
