"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"July","AniochaN","Delta",6.98030128854537,8.26870190185539,10.3245177915799,12.5117545323491,14.5807572409067,17.2113256723235,20.7731837178257,23.9591686852437
"July","AniochaS","Delta",10.0550057011033,11.0871586799642,12.7381420695142,14.4431142035756,16.0851150244147,18.4518665264001,21.8609846300766,24.9600980534423
"July","Bomadi","Delta",22.0916183712903,23.210992553349,25.2315019972824,27.7048684567224,29.6828596808353,32.6408613826263,37.0693593554965,40.6611052349471
"July","Burutu","Delta",21.4157964186637,22.4808368907055,24.4749173029599,26.98267224976,29.0537159494143,32.1082798267063,36.6113622957586,40.3171088808793
"July","Ethiope West","Delta",17.4181006697319,18.3904244790641,20.1069946437047,22.1497199615701,23.8168921930261,26.3179078881756,30.0956903699365,33.4420676212246
"July","EthiopeE","Delta",16.745220331399,17.6397375607218,19.3132846655133,21.233303649588,22.7971502991611,25.1773822915997,28.7924403593393,32.1133179075851
"July","IkaNorth","Delta",11.1613583260886,12.107693413415,13.6253595600724,15.275905349705,16.7921477769268,19.0401141403805,22.3829333456663,25.4692692403487
"July","IkaSouth","Delta",12.3993405856211,13.3387472283235,14.8816366513127,16.5021281650365,17.871266059308,19.9680007063293,23.1715606052848,26.2540157678637
"July","IsokoNor","Delta",17.769353455263,18.7756657511652,20.5813668668684,22.632316154808,24.2593328894589,26.7106834619407,30.2645448476405,33.2109295368853
"July","IsokoSou","Delta",19.0507489897725,20.1067329249179,22.0060297717786,24.180735164418,25.8956366381754,28.4751612806651,32.192287759727,35.1532280923674
"July","Ndokwa East","Delta",16.7501082290554,17.7447761896746,19.4928320836514,21.4440817939462,22.9795779239128,25.282325188113,28.6501509043796,31.5111564275016
"July","Ndokwa West","Delta",15.4626919772292,16.3314793692736,17.9196683681831,19.6977344263689,21.1305108885611,23.3160937191451,26.5406106983515,29.4147625010758
"July","Okpe","Delta",18.2727209130225,19.2250911991297,21.0329068313951,23.0885904697066,24.7813067008043,27.3671938590176,31.3199098371399,35.0156032112408
"July","Oshimili North","Delta",8.04570534438189,8.96965674276668,10.5195701132069,12.2851490378935,14.0484481629124,16.424293088615,19.7241766132678,22.7632258042805
"July","Oshimili South","Delta",11.2572244781572,12.0848699411925,13.5173230400604,15.0657519939675,16.4861421151589,18.6159164788276,21.80670208889,24.9840393013088
"July","Patani","Delta",21.4817285379671,22.610061863762,24.6785251008868,27.0563313221899,28.9069359501802,31.7031573428004,35.7453878299692,38.8816604749195
"July","Sapele","Delta",18.7517471260942,19.7412514291262,21.5800156504348,23.6863833186255,25.4229751411253,28.0581950736645,32.0812640347451,35.7882797486143
"July","Udu","Delta",18.6527344970277,19.6666601099814,21.4454477018595,23.6223710724157,25.3944491459316,28.0266673831561,31.9765765477077,35.3334502442342
"July","Ughelli North","Delta",18.3143048344362,19.3188046554538,21.1454909853099,23.2276264338658,24.8819986039032,27.3850275198828,31.0717615857213,34.1988736304914
"July","Ughelli South","Delta",20.3787537638494,21.4503908313623,23.3584954287757,25.6870981094498,27.563970383268,30.3619368254918,34.5477932950783,38.0244086770081
"July","Ukwuani","Delta",15.3500492922922,16.1921856332784,17.7672244466828,19.5047893898551,20.9084407703868,23.0710118661878,26.3160036475257,29.3088838521773
"July","Uvwie","Delta",18.7839485007612,19.798548463455,21.5803369654782,23.7524030954238,25.5070018449852,28.1173881851917,32.0455087164661,35.4696951963964
"July","Warri North","Delta",18.066080608537,18.9891123540376,20.6986406686383,22.7490966181833,24.4891347794829,27.1308526478041,31.1111782162899,34.6633812406055
"July","Warri South","Delta",21.3805787361353,22.4632265846288,24.480124585906,26.7450918052284,28.6358444939072,31.5220359824066,35.9617709315346,40.0346645357934
"July","Warri South-West","Delta",15.8832856280547,16.6237157533673,18.1532171989767,20.1820122579161,22.1809137026365,25.0716753154402,29.230903449405,32.9845075157198
