"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"January","Aguata","Anambra",20.3382002145213,21.2817360074486,22.3552776249641,22.9975437736052,24.0541941466928,24.4262974608264,25.7834770292433,28.5656327318741
"January","Anambra East","Anambra",20.5312781467007,21.4514356954205,22.4592455373446,23.0957035558411,24.128960854686,24.0815984878623,25.2217939860211,27.638814912815
"January","Anambra West","Anambra",20.6430265339606,21.6116304133026,22.6737609649191,23.3273188388892,24.3662311493388,24.2114518521828,25.2407942342187,27.5981357292413
"January","Anaocha","Anambra",21.59268625876,22.5519311206801,23.6030649584874,24.2674333726927,25.3455315150784,25.279313769523,26.4182219233035,28.8864679604944
"January","AwkaNort","Anambra",21.3354770657796,22.2880445215152,23.2802280092809,23.9226084014324,24.990893561088,24.9259797960643,26.0585222595746,28.5929297310719
"January","AwkaSout","Anambra",21.9297188486969,22.8998180250917,23.9138741864068,24.5696842279823,25.6926003334983,25.8230383532655,27.1089906625457,29.7576522658022
"January","Ayamelum","Anambra",21.0586631042767,22.0311010833573,23.1607842639524,23.8617460268286,24.9351391710491,24.6948162634723,25.6101245139729,27.9636258451287
"January","Dunukofia","Anambra",20.9638376438456,21.8249629807033,22.7359836399591,23.3492002816386,24.3854274787569,24.3567276334001,25.5232876550729,27.9522343769476
"January","Ekwusigo","Anambra",19.5584120674034,20.4842640747329,21.4607290605168,22.0637956514971,23.0501419119444,23.2004942313637,24.5326994338191,26.9421978768781
"January","Idemili North","Anambra",20.8748650520998,21.7512910951525,22.6673904717657,23.2844582992084,24.3144470948669,24.2588589869412,25.4018383639877,27.8194306517566
"January","Idemili South","Anambra",21.0054037717621,21.9686964973644,23.0499928791001,23.7080945342849,24.7704616867782,24.7548857151629,25.9291333371955,28.3658688326353
"January","Ihiala","Anambra",18.9110116515168,19.7909724542065,20.7153351283142,21.2894529701801,22.2375701777095,22.8323836683006,24.4326361905554,27.371101385459
"January","Njikoka","Anambra",20.6156282300045,21.5272498708244,22.5457099420035,23.1822728284922,24.2405175789282,24.3640877256707,25.6537659883295,28.1452811102161
"January","NnewiNort","Anambra",20.025544365873,20.9261848592939,21.8544178571786,22.4548745091975,23.4495873510744,23.5452224558834,24.8228003254407,27.1926354891787
"January","NnewiSou","Anambra",19.1236357635269,20.0426587934375,21.0876263256671,21.7009504503544,22.6632320649221,23.2298056732874,24.722907847473,27.6344421449974
"January","Ogbaru","Anambra",18.8529362628089,19.8269755351595,21.0122195544034,21.6762412013332,22.6896311148567,23.2825365890402,24.7618279418136,27.5197175887183
"January","Onitsha North","Anambra",20.6611377622337,21.6435387690484,22.7598936083894,23.4219616698483,24.4733637750243,24.4637614657368,25.6363691723191,28.0738565415111
"January","OrumbaNo","Anambra",21.9057060443106,22.8889876198789,23.9328095007808,24.5942688603261,25.7304331551268,25.9981686777279,27.3523054287858,30.0631189105951
"January","OrumbaSo","Anambra",20.9633410432594,21.9531861656859,23.1033705821596,23.7661496997676,24.877441983453,25.3249887828322,26.7106478370535,29.5775614723217
"January","Oyi","Anambra",20.7739573806187,21.6762380885197,22.6314396152267,23.2537120571177,24.2872882334845,24.2611181958435,25.4206562809874,27.8489821744112
