"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"January","Akoko North-East","Ondo",21.5023668682116,22.4181525037778,23.2460077291137,23.8583807332771,24.9246894983274,24.8926262343997,25.9712920471101,28.4735192448615
"January","Akoko South-East","Ondo",21.3104852574478,22.3178200573134,23.3044909344678,23.9587260303431,25.0375395627629,24.981915708701,25.9764330257708,28.3578745514844
"January","Akoko South-West","Ondo",21.4312904989764,22.3465224101312,23.2438511888562,23.8811197618432,24.9514610040697,24.9072152085909,25.9345940569192,28.3917543002809
"January","AkokoNorthWest","Ondo",21.3013004056913,22.3103955601768,23.2206233651595,23.8480567185919,24.9022772533693,24.758655969437,25.6756549405367,28.0953535287646
"January","Akure North","Ondo",21.0728140981388,22.2454111817538,23.4774684845874,24.1719379645571,25.3019785196186,25.6858172409379,27.1828517067344,30.1071860168594
"January","Akure South","Ondo",21.0679726903805,22.2652887421333,23.586998953391,24.3039821196555,25.4206232738747,25.8121162359383,27.3871091149046,30.3896623280239
"January","Ese-Odo","Ondo",20.5674160702442,21.5696624453846,23.1713242948425,24.0776501004589,25.4968444634248,26.2729602400772,27.9528772695894,30.9954680807785
"January","Idanre","Ondo",20.1809902160963,21.307958255523,22.805579735012,23.5629023455158,24.6592438131111,25.0324474947244,26.5123029332292,29.4468982834629
"January","Ifedore","Ondo",21.1047544927221,22.2604703876908,23.4590616529359,24.1367961212806,25.2600860874068,25.7082451597391,27.2020860379382,30.1972323225511
"January","IlajeEseodo","Ondo",20.9202775796552,21.9373541500523,23.6480737900816,24.7182035649477,26.2544957717596,27.0138287731203,28.5430361693504,31.3578241583658
"January","IleOluji/Okeigbo","Ondo",20.8588213306776,22.0873364552693,23.5812314974812,24.334151876768,25.6252465328467,26.3522452022741,27.7715627393922,30.9750321637982
"January","Irele","Ondo",20.4487465122338,21.4969814068415,22.9932873584038,23.7493463668798,25.0191690630915,25.780303835026,27.3787108474953,30.3028910360761
"January","Odigbo","Ondo",20.7494943278507,21.8926406513136,23.5410634405648,24.3857289370474,25.6563844696703,25.9620971871558,27.1886170272114,29.9653627112301
"January","Okitipupa","Ondo",21.1555316289044,22.2670114113867,23.9550151161485,24.818452428697,26.1216391870299,26.7359762481431,28.2434326098339,31.0733317440458
"January","Ondo East","Ondo",20.5676965861618,21.7790688294417,23.2191455425825,23.9548098525491,25.2495928449749,26.0059052879558,27.4793297196243,30.6110376767801
"January","Ondo West","Ondo",20.7623209910928,21.9442928889015,23.4835747398599,24.2619335522592,25.7791194561704,26.6534465906328,28.1445949801902,31.0405406703056
"January","Ose","Ondo",20.5940349871831,21.5492069495351,22.5722353883831,23.2060744758135,24.243994121809,24.3517982645985,25.5425071364267,28.0337923374751
"January","Owo","Ondo",21.0286068371094,22.0658551713206,23.124287701786,23.7799296876519,24.8594612320914,24.9434783496027,26.2295967577665,28.8824687166578
