"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"July","Akoko North-East","Ondo",7.57329845652133,9.19775069896511,11.5713067117626,14.1377609008882,16.5953844799795,19.7465136655632,23.8125043729467,27.186197169622
"July","Akoko South-East","Ondo",9.48745325439356,10.7235280063248,12.5018594547711,14.4794430193355,17.0101185761684,20.4857762504157,24.9979343163485,29.097393686079
"July","Akoko South-West","Ondo",9.30922713389147,10.6375897189221,12.5395050237106,14.6313408414667,16.9050570516292,20.08335788112,24.342066486408,28.1666010141679
"July","AkokoNorthWest","Ondo",9.88382035145005,11.5507855776706,13.9214553501065,16.3088447400092,18.6837607266499,21.7822001854264,25.7974624996963,29.2590378321433
"July","Akure North","Ondo",12.2554877303135,13.475057823198,15.2986157580379,17.1098155618223,18.5582969415696,20.6741688306119,23.8829385194458,26.9947878399633
"July","Akure South","Ondo",12.1599004209291,13.217152003804,14.8931530659958,16.6014031100062,17.9753389032502,20.0137047045224,23.146686444348,26.2484239554059
"July","Ese-Odo","Ondo",16.6098757678926,17.5786176112386,19.2440993158477,21.2227741375661,22.9805700415416,25.7860144386663,30.005615987805,33.8732501747663
"July","Idanre","Ondo",13.7662229603667,14.7523551546641,16.4241803976796,18.1962805562266,19.6444048499912,21.8481875346534,25.2229181453727,28.4835824493402
"July","Ifedore","Ondo",13.3920576917042,14.5403466271802,16.3458714352203,18.2199637361242,19.7317752085623,21.9774895936112,25.4123298613997,28.7143203381949
"July","IlajeEseodo","Ondo",17.0960657399383,18.0452865575519,19.7049111392621,21.7484365405989,23.6088365749769,26.5883310314365,31.0590622915099,35.1497586721185
"July","IleOluji/Okeigbo","Ondo",15.964777601491,17.1226932381176,19.0166640580915,21.0369670545158,22.6631775164207,25.1321281543552,28.9063474232382,32.5613335924425
"July","Irele","Ondo",15.2227459399721,16.1599721314645,17.7305531443141,19.5583190037864,21.1415344859086,23.6423436596682,27.4624381763534,31.0946462500768
"July","Odigbo","Ondo",15.6091796799211,16.5953684327413,18.2114779739289,20.1125425151369,21.7680542073141,24.3743321796781,28.3887577202504,32.2588738199639
"July","Okitipupa","Ondo",16.1755507619522,17.1525095570019,18.7874922443191,20.7323734191412,22.4460085309209,25.1678999902019,29.3270678469453,33.2737188788205
"July","Ondo East","Ondo",15.6693256006353,16.8023833509022,18.6298823612896,20.6092578790167,22.238636722096,24.7484990009853,28.5804582285124,32.2408322212269
"July","Ondo West","Ondo",16.8802169958385,18.0366163356915,19.9095726365868,21.9864250853666,23.7088478287147,26.3793751668847,30.4616864444607,34.3682035339056
"July","Ose","Ondo",10.8117824533893,11.8741232294614,13.5384875293443,15.2235399825452,16.7310971774014,18.9625935555983,22.2818264170329,25.4321830156691
"July","Owo","Ondo",10.6254349270557,11.7701552387694,13.4787662965671,15.1198062454223,16.4656095126738,18.473382158807,21.5385585754164,24.517884411076
