"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"July","Ardo-Kola","Taraba",3.19168312840367,5.22149773353922,8.98569762566492,12.7616857060543,16.1197896063225,20.5333914197752,25.8855029881922,29.2750550341875
"July","Bali","Taraba",5.21230723828177,7.34337233384525,10.8905019222015,14.3367708132701,17.6029330879194,21.6811395673162,26.8385133366951,30.9341970827991
"July","Donga","Taraba",7.01294902646059,9.40600696602504,12.7606686556949,15.8380354460117,18.6201071321315,22.0793872121117,26.5287822510913,30.1624387875811
"July","Gashaka","Taraba",6.75083358629759,8.99325864500705,12.0189564559105,14.8662519938483,17.5479173202367,20.7178576439912,24.479715212801,27.4511531558839
"July","Gassol","Taraba",3.54161858863922,5.49876516602335,9.05839936907113,12.6632398761466,16.0458392177891,20.3905591718561,25.787150535422,29.4087676525377
"July","Ibi","Taraba",2.98303570573162,4.48087083464058,7.65779681429095,11.5044315979841,15.2983166541351,19.9365002536207,25.4273463063527,29.3849664733201
"July","Jalingo","Taraba",3.05824413440972,5.12006693623433,8.73717828681594,12.2271925472692,15.2680115876167,19.2738236743946,24.1944895021327,26.8188178750531
"July","Karim-La","Taraba",2.32764712139585,4.1529480717733,7.71353792271656,11.604603886348,15.433989766755,20.1863726679028,25.7367217665148,29.0003567084233
"July","Kurmi","Taraba",10.5335493056774,12.1921088712248,14.4413463644863,16.7371962071566,18.6638866227915,21.2632706000645,24.7846409393124,28.1283351994364
"July","Lau","Taraba",2.64079560912266,4.44763115801918,7.89284980344707,11.5893050899907,15.32239367671,20.1585394358625,25.6238129777997,28.5684640611201
"July","Sardauna","Taraba",8.69914907800214,10.3646340194357,12.3847287634074,14.5347065251466,16.4673061330483,18.9321389354339,21.9730696033904,24.3211550614124
"July","Takum","Taraba",6.54731250600915,8.54583510989719,11.2318226751631,13.6945047059139,15.9526837303852,19.0014191783667,23.0670647253505,26.5062918244939
"July","Ussa","Taraba",11.6578343900589,13.1333672006165,15.2236038911187,17.2905657795578,19.0257020377649,21.5001358970769,25.0324679877322,28.3468282912675
"July","Wukari","Taraba",3.97397229451793,5.97922257048853,9.45262348592572,12.950882673088,16.1610314770976,20.2432267277724,25.3311698553348,29.304465750154
"July","Yorro","Taraba",3.49528592107374,5.55759728968137,9.15980923549562,12.5674874854886,15.737250983271,19.8170440782007,24.881560092337,28.2381222230475
"July","Zing","Taraba",3.29858731105366,5.50995240565187,9.12591352515717,12.376439779373,15.5078462730503,19.4004316181248,24.2026997569538,27.1570055852564
