"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"February","Adavi","Kogi",21.708145042124,22.2637366645384,22.8732876612307,23.8378779779067,23.80361885428,24.7518932549576,26.8941074308898,31.3464501315045
"February","Ajaokuta","Kogi",21.6697013430356,22.2730858357308,22.9008562869569,23.8880695099897,23.7798041947103,24.6137831954119,26.6952690004337,31.0017689766327
"February","Ankpa","Kogi",22.1803027260198,22.7708750503787,23.4018350633942,24.4270074836198,23.9993565946992,23.9782499139219,25.6700107710345,29.5589947818254
"February","Bassa","Kogi",21.5981883272723,22.1840807599302,22.8031111674507,23.799514866716,23.5719315735312,24.1982806155664,26.1979931508362,30.4246761687316
"February","Dekina","Kogi",21.6951656442639,22.2471988389189,22.8534750429758,23.8508130425571,23.6262191075867,24.2420685759921,26.2190068714663,30.4247918790953
"February","Ibaji","Kogi",20.1452151375303,20.9713958388102,21.6671703218611,22.6145846364899,22.3942448092163,23.1563183986432,25.0244830443204,28.8493721640851
"February","Idah","Kogi",21.6807158349097,22.4302609832033,23.1172778543205,24.1418844116829,23.7813755242019,24.0771648420695,25.8921237020513,29.8286338667145
"February","Igalamela-Odolu","Kogi",21.6941663852447,22.3772651940565,23.0347435878206,24.0503497613156,23.7132006918751,24.0062785458541,25.8474217253511,29.7589905734874
"February","Ijumu","Kogi",20.6819684868011,21.3063058967092,21.9282476425244,22.8515599451195,22.7672428861062,23.55326762854,25.5756178761822,29.7360608924065
"February","Kabba/Bu","Kogi",22.381197899645,22.9359554290933,23.5583416618198,24.5747255009232,24.3133945237124,24.7592199715216,26.776364615347,31.0458683318854
"February","Kotonkar","Kogi",22.7734132678408,23.3395728487362,23.9736486124616,25.0215541248142,24.6699300187957,24.9089795539969,26.7535971095916,30.8572493244886
"February","Lokoja","Kogi",22.301264665699,22.8085904692593,23.4073384354294,24.4241522833779,24.1137708855928,24.5023060360822,26.4620264467365,30.6164570833176
"February","Mopa-Muro","Kogi",21.9766169877017,22.5275750247404,23.1405742402465,24.1282053489333,23.9480537151747,24.6095871144706,26.7646934227851,31.1099537486216
"February","Ofu","Kogi",21.8579056942438,22.4579835219686,23.0879989997877,24.100229630016,23.7907344215719,24.1555144251577,26.0375542414958,30.0606323254968
"February","Ogori/Magongo","Kogi",21.9484124493449,22.7338955062054,23.4461957185171,24.4554694876562,24.4814974507363,25.3166217509489,27.3447495476905,31.7167793405269
"February","Okehi","Kogi",21.7036589753211,22.2949044599808,22.9190951386958,23.8883748429407,23.8795469260481,24.8436521242022,27.0026809770692,31.4864685758969
"February","Okene","Kogi",21.6498835375567,22.2917412678027,22.9383290338514,23.9171213312211,23.8933507690861,24.7462752558165,26.7935669149023,31.0979435115551
"February","Olamabor","Kogi",22.1894289472206,22.8146652970087,23.4588204069362,24.4883202427098,24.0407293039851,23.8421454693912,25.4359452929741,29.26807071531
"February","Omala","Kogi",21.9249959401774,22.4656125077385,23.0714758073798,24.0809724104678,23.7775318014033,24.2831370454695,26.2509465393676,30.4733997131323
"February","Yagba East","Kogi",21.6785788606733,22.2093014871299,22.807213199419,23.7818187464573,23.6536671496861,24.3810470375784,26.5170692362928,30.857454616392
"February","Yagba West","Kogi",22.2881297508731,22.7809509884333,23.3741546903606,24.3742445010891,24.223320553562,24.9874877826895,27.2102768996673,31.7168977994343
