"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"November","Akoko-Ed","Edo",10.0506445837884,11.2822772452105,13.0782453487943,14.1194359023332,14.4053278085603,13.6470704945306,12.5295617070254,13.3985301485514
"November","Egor","Edo",9.45410652624433,10.502653181161,12.0121683939518,12.9735059781161,13.5838814927818,13.0451725307623,12.1293965503144,13.4531555350528
"November","EsanCent","Edo",9.61368770400965,10.7502226135671,12.396454474119,13.3950088426381,13.6555586466952,12.9337352045473,11.8887322423362,12.8895743998252
"November","EsanNort","Edo",9.26833420002572,10.4111136922881,12.0515531477767,13.0581164901872,13.3132157998708,12.6088652246968,11.5781705095416,12.4305364973051
"November","EsanSout","Edo",9.19029413144603,10.3188140730478,11.9437960707767,12.9341300481098,13.2048973669991,12.5051228730577,11.4857618715893,12.3297440157903
"November","EsanWest","Edo",9.58922943448181,10.7274535821198,12.3714152943981,13.3713471605251,13.6392952884248,12.9216930449342,11.8729025911967,12.9177705302019
"November","Etsako Central","Edo",9.01607186281161,10.1521259127774,11.7843306523385,12.8001241200846,13.1509428514579,12.4675918262898,11.4557343045504,12.148957281432
"November","EtsakoEa","Edo",9.14762944471901,10.4080057393558,12.2233899947493,13.3057690962345,13.5687771960427,12.8432040498708,11.7972104539064,12.5175725279049
"November","EtsakoWe","Edo",9.54148432392207,10.7250521649795,12.4326485637481,13.4600884845235,13.7430642566248,13.0167563672563,11.9511090559445,12.8030724039401
"November","Igueben","Edo",9.62179380017177,10.7563483732146,12.3891270714575,13.3564504839363,13.584835288156,12.8664150853607,11.8239240282725,12.8392293811088
"November","Ikpoba-Okha","Edo",9.39900893645624,10.4475545245026,11.9613210818449,12.9203423067929,13.4831595641053,12.8953022959523,12.007527472072,13.4220219089928
"November","Oredo Edo","Edo",9.37138014562571,10.4157828189249,11.9228629946047,12.8879402239437,13.4745276629899,12.9095657771121,12.0424527411447,13.5373524979234
"November","Orhionmw","Edo",9.48801526450064,10.5241390866732,12.0213350399463,12.9473764479032,13.3497544932358,12.6915964885287,11.7906893214272,13.2183250692846
"November","OviaNort","Edo",9.23415417974897,10.2824387209986,11.8094227951574,12.762443054221,13.2204575259343,12.6244885513807,11.718466846713,12.9985068219391
"November","OviaSouth-West","Edo",9.29895253892506,10.3538226771034,11.884200511676,12.8440520064558,13.384998970322,12.8037312093325,11.882824712938,13.1909637234945
"November","Owan East","Edo",9.74917494096813,10.9396727285535,12.6756723964609,13.7071935641091,13.99619222658,13.2606128272098,12.1801071951803,13.1520237529295
"November","OwanWest","Edo",9.01940790940593,10.0915146098114,11.6665597463904,12.6278753338246,12.9355515764895,12.2698314337442,11.2703459138643,12.1806809870215
"November","Uhunmwonde","Edo",9.22561786651614,10.2900215063412,11.8403022399761,12.7739285366676,13.069674332946,12.3916943224857,11.4573194645426,12.6793745788158
