"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"December","Akoko-Ed","Edo",11.0502550736798,12.4880207253892,13.4944928236148,13.7041830158539,12.8193781296426,11.8659246922999,12.9874779903247,15.3039063150229
"December","Egor","Edo",9.89125113284482,11.0694953163649,12.0662659143387,12.578964027526,11.8939492142378,11.2034502786141,12.7359487383484,15.4125321867868
"December","EsanCent","Edo",10.316957332018,11.623463095889,12.5949389214664,12.7965908544354,11.9690826602596,11.0959010334613,12.2989171238823,14.6879608142011
"December","EsanNort","Edo",10.1339326772763,11.4306231689214,12.3717957969606,12.5748207479185,11.7633744132916,10.8859927372712,11.9393940844887,14.1862151006521
"December","EsanSout","Edo",10.2731492437975,11.5768199373697,12.543097921561,12.7589879600568,11.9363155798824,11.0505072532155,12.1225189422161,14.3798350819755
"December","EsanWest","Edo",10.2581595299747,11.5449261587058,12.5214858915291,12.7314183096106,11.9092051424245,11.0474563272987,12.2790316640426,14.6847745714892
"December","Etsako Central","Edo",10.5346590510164,11.8614021708929,12.8456115283902,13.1003899614636,12.2626196484664,11.3457706422934,12.299860070639,14.4342482708988
"December","EtsakoEa","Edo",11.1127054304265,12.5311389462507,13.4484018079743,13.6330382887921,12.7464179912508,11.791155311716,12.7617506537523,14.9329011818861
"December","EtsakoWe","Edo",10.6127290522859,11.9794672781808,12.9422725760574,13.1516121619263,12.3015510628191,11.3852493857595,12.4468716899358,14.7120672572518
"December","Igueben","Edo",10.3439882699577,11.6339583360518,12.5442736225128,12.7219429585833,11.8945207834492,11.0413132231579,12.2716013683981,14.6824382031625
"December","Ikpoba-Okha","Edo",9.79781516217818,10.9749641781067,11.9727687658269,12.4388598595393,11.7207409602773,11.0818756878351,12.6489703033076,15.3536346999314
"December","Oredo Edo","Edo",9.79023480744625,10.9675648760633,11.9755106313046,12.4601356937324,11.7562063998207,11.1432629071977,12.7871341565916,15.5384571903211
"December","Orhionmw","Edo",9.89764836483388,11.0719468724651,12.0070981119229,12.3120217212843,11.5420571587484,10.9211641587962,12.5095250095612,15.1515433085028
"December","OviaNort","Edo",9.66510291740864,10.8514577831365,11.849726683915,12.2394041704693,11.5203329496942,10.8097550682793,12.2393762064299,14.7787599570822
"December","OviaSouth-West","Edo",9.71087451006303,10.909017013883,11.9394198143458,12.3935800816712,11.669465926751,10.9522724422338,12.438623637021,15.0445767252476
"December","Owan East","Edo",10.5685713215852,11.9244961759372,12.9365212910814,13.168859031111,12.3222348659595,11.4165449695664,12.590388891048,14.9630321682675
"December","OwanWest","Edo",9.74941755444883,10.9623657049072,11.9362733030841,12.2073625090801,11.4312195174374,10.5744625013465,11.628373433323,13.843474082164
"December","Uhunmwonde","Edo",9.77156803058421,10.9747792897087,11.8999507897015,12.1363895489348,11.3546827138122,10.612284139189,11.975250476709,14.4316879283927
