"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"May","Abi","Cross River",5.92465425988094,5.93664191671793,6.02379320736978,6.20086732489507,6.72839647223205,7.50851328038262,8.14230144303907,9.2284311604224
"May","Akamkpa","Cross River",8.84876007337343,9.33533418247313,9.8624243161252,10.3510206659975,11.2945860924654,12.5051428430115,13.4141844745755,14.9982343910394
"May","Akpabuyo","Cross River",8.03063341487115,8.32552054891707,8.65605866973775,8.97992860198453,9.72843707226749,10.7206902032087,11.442776110836,12.6789509397387
"May","Bakassi","Cross River",9.14873952282535,9.5171756151003,9.9343553157505,10.2959808687134,11.1066267961924,12.1013291914279,12.7804083889151,14.0498007700345
"May","Bekwarra","Cross River",5.60413924928095,5.6001459655213,5.85013581000204,6.34714513469436,7.4405533145206,9.00272649409145,10.2623710433342,12.0785518712854
"May","Biase","Cross River",7.98472852908473,8.28300525878838,8.62615546609517,8.98000314014475,9.76909739296049,10.8386174890599,11.6830442004115,13.1363902467778
"May","Boki","Cross River",7.23842986938265,7.55764790561131,7.93312245992162,8.31478952456598,9.08229786284907,10.0788562373096,10.8850138170493,12.3352435767078
"May","Calabar","Cross River",7.9499298276171,8.25052493019695,8.5889760637388,8.92761107316253,9.69681062416722,10.7303992835439,11.5118959338363,12.8324338189606
"May","Etung","Cross River",7.58336684471153,7.96842178208359,8.40183013809159,8.81244529592665,9.61459165325822,10.6451768505707,11.430089906972,12.8362610856151
"May","Ikom","Cross River",7.12674378628525,7.38206245196704,7.68899834789012,8.01769265526864,8.75103948760517,9.74939775475891,10.5935141010046,12.0886551260689
"May","Obanliku","Cross River",6.64252320877544,6.87925475415444,7.18250727282776,7.48655594241865,8.12738836395467,8.92469282879729,9.54190197568195,10.7360936381357
"May","Obubra","Cross River",6.83142719470723,7.02236874733717,7.26060936802473,7.5408785282854,8.22722198599085,9.19395488923552,10.0230223494049,11.4513943343018
"May","Obudu","Cross River",6.20137393995167,6.29712338570276,6.45105124844649,6.66949306362207,7.26368219502114,8.08156233321004,8.7504393255219,9.96293664595941
"May","Odukpani","Cross River",8.79754434226087,9.2192144414009,9.68007169254895,10.1234504848127,11.0436017251009,12.2577397992225,13.1878427311631,14.7693998010568
"May","Ogoja","Cross River",6.01305705476944,6.02651089932257,6.16556856926621,6.50386415572822,7.33869710076802,8.54915974537404,9.54327995933629,11.1263340344901
"May","Yakurr","Cross River",6.98657992673161,7.162861333111,7.38620461261083,7.64548126578174,8.29195519063259,9.19528519152516,9.9415643668405,11.2464603501934
"May","Yala Cross","Cross River",5.76216513698736,5.74897203897433,5.94718795722883,6.41369180324337,7.4716766116194,8.9563974968838,10.1452283938121,11.9177741768302
