"plm","NAME_2","NAME_1","Harvest_8","Harvest_9","Harvest_10","Harvest_11","Harvest_12","Harvest_13","Harvest_14","Harvest_15"
"November","Abi","Cross River",9.82456307316151,10.9481780935914,12.5245495276263,13.4995458024575,14.0181576240445,13.3669326071029,12.3973595157963,13.7913706593735
"November","Akamkpa","Cross River",9.91591908901647,11.0593196819464,12.6729700067777,13.6796986313553,14.4626567517219,14.4623657230862,14.1865398650558,16.1360256766643
"November","Akpabuyo","Cross River",8.83951953541223,9.734355446202,11.0257791464584,11.7964191259416,12.4278086583827,12.3838283101345,12.1462967388183,13.7418438721178
"November","Bakassi","Cross River",8.72141505019214,9.58154160207243,10.8294774501045,11.5770144040359,12.2070252862199,12.3304896833282,12.2113900290351,13.9284569399741
"November","Bekwarra","Cross River",10.3219354899646,11.6027637133578,13.3931453164876,14.508813311503,14.9419706582447,14.1929474382018,13.0233785863088,13.9945985096277
"November","Biase","Cross River",9.92207552146854,11.0412923820436,12.614156529315,13.5924184137074,14.3211447535746,14.1495794448395,13.6261305864946,15.1959868176385
"November","Boki","Cross River",10.2879550896162,11.562590656072,13.3793498201481,14.5692872822656,15.228757564282,14.5847545993205,13.6752705397535,15.2000446549446
"November","Calabar","Cross River",9.19813347651599,10.1596472462983,11.5326663516226,12.3625046280911,13.0297505487928,12.9233878897853,12.6103138420401,14.2245921532858
"November","Etung","Cross River",9.95995973198307,11.1337689899006,12.7888223990783,13.823319804862,14.4599040340534,13.998594806489,13.2662122678651,14.6811742711585
"November","Ikom","Cross River",10.3834788980339,11.6220503212929,13.3665945448521,14.4759852952806,15.0715273082274,14.4356530018768,13.5996137840526,15.1652713182033
"November","Obanliku","Cross River",10.0160661204478,11.2766503034245,13.0848861599765,14.2735530939263,14.9261608818197,14.263907334157,13.2522460950709,14.6774246325901
"November","Obubra","Cross River",10.2289654570107,11.4176726434645,13.0861332769292,14.135580856961,14.6813500993723,14.0488342682641,13.2389649823378,14.7408836893964
"November","Obudu","Cross River",10.1298719458977,11.39519679619,13.2000499295172,14.3724244210243,14.9629155381897,14.2569668202209,13.2004526775463,14.5568769076129
"November","Odukpani","Cross River",9.84985462608864,10.944841523947,12.4901654514917,13.44626725433,14.2104900678936,14.2188661878617,13.9707578039893,15.8884786169193
"November","Ogoja","Cross River",10.5367962057669,11.8198172947171,13.6186031856058,14.7645873741605,15.2648339859163,14.4967198329187,13.3985132278646,14.7854533443906
"November","Yakurr","Cross River",9.96682145628669,11.100194417118,12.6905476882189,13.6763749792941,14.2602550812697,13.7264989326605,12.9274651886722,14.3009386422399
"November","Yala Cross","Cross River",10.448587966095,11.715339048993,13.4871312238904,14.6045678531251,15.0542017300134,14.2934053839571,13.14842968286,14.3142390120921
