"","plDate","N","P","K","WLY","CurrentY","TargetY","TC","NR","NPK17_17_17","DAP","MOP","Urea","FCY","plw","harvMonth","STATE","DISTRICT","respY","groRev","plm","rateNPK171717","rateDAP"
"5104",64,43.6116124547474,2.38476521382004,46.1719713081004,22.0365441176471,14.8898382352941,21.3445382058809,102805.882352941,381288.235294118,7.66176470588235,8.72058823529412,75.0294117647059,88.5735294117647,"level2",10,10,"Amajyaruguru","Musanze",6.45469997058675,484094.117647059,"March",7.66176470588235,8.72058823529412
"5105",64,50.2021810619541,8.00497469342127,36.6731403416175,26.5695375,14.0859,22.4815914369911,117147.5,512528.75,25.3625,29.55,54.8125,88.25,"level2",10,10,"Amajyaruguru","Rulindo",8.39569143699114,629676.25,"March",25.3625,29.55
"5131",64,76.7598394869293,7.45490033258122,67.8495124820049,30.0074625,14.8698,27.8630028657696,176925,797557.5,22.35,27.9875,107.5,147.675,"level2",10,11,"Amajyaruguru","Burera",12.9932028657696,974482.5,"March",22.35,27.9875
"5132",64,72.5716959774797,2.91324965292273,74.2710734773721,26.5660227272727,14.7525,26.4146966738627,165952.272727273,708700,9.86363636363636,10.4772727272727,121.306818181818,149.988636363636,"level2",10,11,"Amajyaruguru","Gakenke",11.6621966738627,874652.272727273,"March",9.86363636363636,10.4772727272727
"5133",64,85.1032330749668,19.1168119162949,42.845063965014,54.3259722222222,14.8394444444444,31.3106091534825,193848.148148148,1041485.18518519,52.6018518518519,73.7592592592593,58.2962962962963,136.75,"level2",10,11,"Amajyaruguru","Gicumbi",16.471164709038,1235333.33333333,"March",52.6018518518519,73.7592592592593
"5134",64,78.7493186315367,11.0970737964742,60.0396191048491,36.3468970588235,15.1348235294118,29.0283857774477,181588.235294118,860423.529411765,32.7352941176471,41.8382352941176,91.9117647058823,142.691176470588,"level2",10,11,"Amajyaruguru","Musanze",13.893562248036,1042011.76470588,"March",32.7352941176471,41.8382352941176
"5135",64,77.1979795400946,10.9890411130189,57.5692269350925,41.7033,14.38995,28.155582701507,177833.75,854582.5,35.325,40.325,87.2375,139.0875,"level2",10,11,"Amajyaruguru","Rulindo",13.765632701507,1032416.25,"March",35.325,40.325
"5161",64,86.3159027011381,20.4500272009,40.8351148103894,49.8664875,14.8698,31.6181866230986,197496.25,1058640,59.4375,77.5875,53.175,135.35,"level2",10,12,"Amajyaruguru","Burera",16.7483866230986,1256136.25,"March",59.4375,77.5875
"5162",64,85.7598964385332,20.1379323746543,41.7779473863416,43.5581931818182,14.7525,31.2064500556133,197767.045454545,1036272.72727273,62.9772727272727,74.5681818181818,53.875,134.045454545455,"level2",10,12,"Amajyaruguru","Gakenke",16.4539500556133,1234039.77272727,"March",62.9772727272727,74.5681818181818
"5163",64,86.2880408645394,20.6060800498981,40.230943576227,73.5109444444444,14.8394444444444,31.712641356258,196522.222222222,1068962.03703704,55.5648148148148,79.9722222222222,53.1944444444444,135.824074074074,"level2",10,12,"Amajyaruguru","Gicumbi",16.8731969118135,1265484.25925926,"March",55.5648148148148,79.9722222222222
"5164",64,86.0252172905532,20.4492839235248,42.7935674511822,55.9309411764706,15.1348235294118,31.8603718554695,198061.764705882,1056355.88235294,54.4852941176471,79.6323529411765,57.7941176470588,135.75,"level2",10,12,"Amajyaruguru","Musanze",16.7255483260577,1254417.64705882,"March",54.4852941176471,79.6323529411765
"5165",64,86.1833140601104,20.4035743886054,40.8781210945231,58.4783625,14.38995,31.0554888800835,197691.25,1052223.75,60.9625,76.75,52.975,134.9,"level2",10,12,"Amajyaruguru","Rulindo",16.6655388800835,1249915,"March",60.9625,76.75
"5191",64,86.6221702502263,20.8377548813053,39.8528519161235,68.8466625,14.8698,31.8323162400534,197677.5,1074520,58.95,79.775,51.65,135.3375,"level2",10,13,"Amajyaruguru","Burera",16.9625162400534,1272197.5,"March",58.95,79.775
"5192",64,86.5874892877751,20.914694967347,38.7153759778741,64.1749431818182,14.7525,31.7443968165023,197450,1076936.36363636,62.4886363636364,78.6477272727273,48.9204545454545,134.420454545455,"level2",10,13,"Amajyaruguru","Gakenke",16.9918968165023,1274386.36363636,"March",62.4886363636364,78.6477272727273
"5193",64,85.7471606866359,20.9187817804521,39.1409719269166,88.6538055555556,14.8394444444444,31.6619906378714,196484.259259259,1065204.62962963,60.6018518518519,79.4444444444444,50.1296296296296,133.009259259259,"level2",10,13,"Amajyaruguru","Gicumbi",16.8225461934269,1261688.88888889,"March",60.6018518518519,79.4444444444444
"5194",64,86.8911541647968,20.552819417233,42.1622077032619,73.50975,15.1348235294118,32.1901248231068,198222.058823529,1080930.88235294,52.0294117647059,81.1029411764706,57.3235294117647,137.955882352941,"level2",10,13,"Amajyaruguru","Musanze",17.055301293695,1279152.94117647,"March",52.0294117647059,81.1029411764706
"5195",64,86.1762346083383,20.8279809435104,39.4790162132694,75.067125,14.38995,31.2269252023398,197655,1065116.25,63.025,78.025,50.1,133.6375,"level2",10,13,"Amajyaruguru","Rulindo",16.8369752023398,1262771.25,"March",63.025,78.025
"5221",64,86.551979956945,20.8182550401415,39.8980335165723,82.3592625,14.8698,31.8233500428001,197562.5,1073960,58.8875,79.6625,51.725,135.2625,"level2",10,14,"Amajyaruguru","Burera",16.9535500428001,1271522.5,"March",58.8875,79.6625
"5222",64,86.7740290658896,20.7826140488855,38.9342188302052,77.5463522727273,14.7525,31.7615338526078,197337.5,1078334.09090909,60.9431818181818,78.6590909090909,49.6363636363636,135.454545454545,"level2",10,14,"Amajyaruguru","Gakenke",17.0090338526078,1275671.59090909,"March",60.9431818181818,78.6590909090909
"5223",64,86.5792120382571,20.8623683264078,40.1374670344069,100.625722222222,14.8394444444444,31.8266735972374,197800.925925926,1076238.88888889,57.9074074074074,80.2685185185185,52.4722222222222,135.509259259259,"level2",10,14,"Amajyaruguru","Gicumbi",16.987229152793,1274039.81481481,"March",57.9074074074074,80.2685185185185
"5224",64,87.4384802484134,20.3077788939541,43.0229272434899,85.8709852941176,15.1348235294118,32.2790962318259,198495.588235294,1087329.41176471,48.1323529411765,81.5294117647059,59.7647058823529,140.470588235294,"level2",10,14,"Amajyaruguru","Musanze",17.1442727024141,1285825,"March",48.1323529411765,81.5294117647059
"5225",64,86.2511706113619,20.7539973139462,39.6933818445081,87.5208,14.38995,31.2398919126672,197610,1066136.25,62.1875,78,50.7,134.0625,"level2",10,14,"Amajyaruguru","Rulindo",16.8499419126672,1263746.25,"March",62.1875,78
"5251",64,86.256514716501,20.9358154479514,39.4428508672658,94.3969125,14.8698,31.7746325151225,197375,1070492.5,60.5125,79.5875,50.6375,134.0375,"level2",10,15,"Amajyaruguru","Burera",16.9048325151225,1267867.5,"March",60.5125,79.5875
"5252",64,86.5086818895304,20.996700215994,38.5428518661445,89.5733522727273,14.7525,31.7354433840479,197539.772727273,1076169.31818182,63.2840909090909,78.7727272727273,48.3863636363636,133.954545454545,"level2",10,15,"Amajyaruguru","Gakenke",16.9829433840479,1273709.09090909,"March",63.2840909090909,78.7727272727273
"5253",64,86.6184413176912,20.7567904414835,40.338594450032,111.753833333333,14.8394444444444,31.8305258900944,197683.333333333,1076646.2962963,57.2407407407407,80.037037037037,52.9537037037037,135.925925925926,"level2",10,15,"Amajyaruguru","Gicumbi",16.9910814456499,1274329.62962963,"March",57.2407407407407,80.037037037037
"5254",64,86.5943126076675,20.6792022486475,41.8627371161435,96.9576176470588,15.1348235294118,32.153689240151,198244.117647059,1078167.64705882,54.0294117647059,80.9558823529412,56.2941176470588,136.647058823529,"level2",10,15,"Amajyaruguru","Musanze",17.0188657107392,1276411.76470588,"March",54.0294117647059,80.9558823529412
"5255",64,86.7038812411666,20.5699058403669,40.1645051373511,99.375075,14.38995,31.2980391973884,197723.75,1070381.25,59.625,78.15,52.1,135.95,"level2",10,15,"Amajyaruguru","Rulindo",16.9080891973884,1268105,"March",59.625,78.15
"5281",71,0,0,0,2.59325,2.59325,2.59325,0,0,0,0,0,0,"level2",11,8,"Amajyaruguru","Burera",0,0,"March",0,0
"5282",71,0,0,0,2.25440909090909,2.25440909090909,2.25440909090909,0,0,0,0,0,0,"level2",11,8,"Amajyaruguru","Gakenke",0,0,"March",0,0
"5283",71,3.43885748889952,-4.38606627012408e-18,4.31629272799385,8.27766666666667,7.95007407407407,8.25474004476419,8232.0987654321,14616.049382716,0,0,7.19753086419753,7.46913580246914,"level2",11,8,"Amajyaruguru","Gicumbi",0.304665970690117,22848.1481481481,"March",0,0
"5284",71,0,0,0,4.56135294117647,4.55341176470588,4.55341176470588,0,0,0,0,0,0,"level2",11,8,"Amajyaruguru","Musanze",0,0,"March",0,0
"5285",71,6.28135636254355,-1.48029736616688e-18,9.06214629046882,7.2412,6.53665,7.22142516568618,16121.6666666667,35233.3333333333,0,0,15.1,13.65,"level2",11,8,"Amajyaruguru","Rulindo",0.684775165686177,51355,"March",0,0
"5311",71,3.07403516711398,0,5.45994766127425,10.1442,9.767925,10.0971749300663,8842.5,15850,0,0,9.0875,6.6875,"level2",11,9,"Amajyaruguru","Burera",0.329249930066263,24692.5,"March",0,0
"5312",71,0.340226894120462,0,1.44820195973938,9.17775,9.06173863636364,9.10526130062311,1762.5,1500,0,0,2.40909090909091,0.738636363636364,"level2",11,9,"Amajyaruguru","Gakenke",0.0435226642594753,3262.5,"March",0,0
"5313",71,38.896986168851,1.10235430968625,42.9818932772752,19.8235,13.9331111111111,19.6438325734378,90671.2962962963,337625,3.5462962962963,4.03703703703704,70.8055555555556,81.6944444444444,"level2",11,9,"Amajyaruguru","Gicumbi",5.71072146232666,428296.296296296,"March",3.5462962962963,4.03703703703704
"5314",71,13.5586742918595,-2.089831575765e-17,18.0647550526277,13.4576029411765,11.6026764705882,13.3980390239612,33425,101220.588235294,0,0,30.1029411764706,29.4852941176471,"level2",11,9,"Amajyaruguru","Musanze",1.79536255337298,134645.588235294,"March",0,0
"5315",71,26.3071624733577,2.41734574397123,24.4446245348825,15.881025,11.1876,15.4461567510589,61515,257877.5,8.0125,8.775,38.725,50.775,"level2",11,9,"Amajyaruguru","Rulindo",4.25855675105889,319392.5,"March",8.0125,8.775
"5341",71,42.9328103988107,0.370951063035501,49.871145807495,20.747475,14.83725,20.6775915865493,99935,338080,0.775,1.5375,82.9125,92.45,"level2",11,10,"Amajyaruguru","Burera",5.84034158654926,438015,"March",0.775,1.5375
"5342",71,38.3141511643362,-1.69864122767649e-17,45.0451460807988,19.5418295454545,14.6990795454545,19.5417580751235,88843.1818181818,274351.136363636,0,0,75.0681818181818,83.25,"level2",11,10,"Amajyaruguru","Gakenke",4.84267852966896,363194.318181818,"March",0,0
"5343",71,81.0182141657821,15.2336455060455,51.1708028860437,36.7605833333333,14.8353333333333,29.6562004559636,186692.592592593,924872.222222222,42.9444444444444,58.3703703703704,74.5925925925926,137.416666666667,"level2",11,10,"Amajyaruguru","Gicumbi",14.8208671226303,1111564.81481481,"March",42.9444444444444,58.3703703703704
"5344",71,55.9630592759274,4.20932881622169,54.4912103808848,24.8313970588235,15.1113970588235,23.8027474929934,130577.941176471,521270.588235294,13.4264705882353,15.4705882352941,87.4411764705882,110.661764705882,"level2",11,10,"Amajyaruguru","Musanze",8.69135043416984,651848.529411765,"March",13.4264705882353,15.4705882352941
"5345",71,58.5041456798072,8.61283185486811,43.9406870453793,30.3523125,14.3461875,24.1562557689844,135727.5,600022.5,27.1625,31.85,66.5375,104.7375,"level2",11,10,"Amajyaruguru","Rulindo",9.81006826898441,735750,"March",27.1625,31.85
"5371",71,81.2302336781674,10.5735392614693,64.6136517535707,31.8887625,14.8698,28.9811992128063,187830,870520,32.6625,39.3125,99.525,149.1625,"level2",11,11,"Amajyaruguru","Burera",14.1113992128063,1058350,"March",32.6625,39.3125
"5372",71,79.0288969857118,7.27325351441011,70.8183295898026,28.5120681818182,14.7525,27.9586497400946,182511.363636364,807937.5,24.6818181818182,26.1363636363636,111.829545454545,152.420454545455,"level2",11,11,"Amajyaruguru","Gakenke",13.2061497400947,990448.863636364,"March",24.6818181818182,26.1363636363636
"5373",71,85.3900398139049,19.6119408552095,42.1718531952222,59.6278611111111,14.8394444444444,31.4037204367613,195152.777777778,1047164.81481481,55.6574074074074,74.9444444444444,56.4074074074074,135.740740740741,"level2",11,11,"Amajyaruguru","Gicumbi",16.5642759923168,1242317.59259259,"March",55.6574074074074,74.9444444444444
"5374",71,81.2985624521895,14.9223233404499,54.9552228124341,40.5606617647059,15.1348235294118,29.8786183482332,190611.764705882,915167.647058823,46.8823529411765,55.1176470588235,79.8823529411765,137.808823529412,"level2",11,11,"Amajyaruguru","Musanze",14.7437948188214,1105779.41176471,"March",46.8823529411765,55.1176470588235
"5375",71,81.2910505511045,13.5818720523837,55.2888453855134,45.2702625,14.38995,29.1510946795685,187592.5,919488.75,43.2625,49.9875,81.4125,141.275,"level2",11,11,"Amajyaruguru","Rulindo",14.7611446795685,1107081.25,"March",43.2625,49.9875
"5401",71,86.4884289570333,20.9106296861024,39.5804757192865,55.0363125,14.8698,31.8082061979545,197538.75,1072848.75,59.725,79.75,51.025,134.7625,"level2",11,12,"Amajyaruguru","Burera",16.9384061979545,1270387.5,"March",59.725,79.75
"5402",71,86.1854969613895,21.0755884634677,38.1687426450314,50.314875,14.7525,31.682897493932,197222.727272727,1072552.27272727,64.7159090909091,78.5227272727273,47.4545454545455,132.795454545455,"level2",11,12,"Amajyaruguru","Gakenke",16.930397493932,1269775,"March",64.7159090909091,78.5227272727273
"5403",71,86.2400891193895,20.6678143302266,39.9317727372555,77.6839166666667,14.8394444444444,31.7385713229534,196471.296296296,1070957.40740741,56.212962962963,80.0185185185185,52.5555555555556,135.490740740741,"level2",11,12,"Amajyaruguru","Gicumbi",16.899126878509,1267428.7037037,"March",56.212962962963,80.0185185185185
"5404",71,86.9414751409723,20.4703999673523,42.4474607387851,62.0392941176471,15.1348235294118,32.2037202807413,198245.588235294,1081922.05882353,51.0441176470588,81.1323529411765,58.1029411764706,138.441176470588,"level2",11,12,"Amajyaruguru","Musanze",17.0688967513295,1280167.64705882,"March",51.0441176470588,81.1323529411765
"5405",71,86.5388840369155,20.6495711682798,40.0614766462214,63.2692125,14.38995,31.2842179955498,197805,1069265,60.5375,78.15,51.7375,135.2875,"level2",11,12,"Amajyaruguru","Rulindo",16.8942679955498,1267070,"March",60.5375,78.15
"5431",71,86.5916678542434,20.8270628362093,39.7445267893078,72.414375,14.8698,31.8194492679707,197492.5,1073740,58.8875,79.75,51.4625,135.3,"level2",11,13,"Amajyaruguru","Burera",16.9496492679707,1271232.5,"March",58.8875,79.75
"5432",71,86.7838902253817,20.7875406994949,39.0395639577944,67.8381136363636,14.7525,31.7717444900242,197435.227272727,1079002.27272727,60.9545454545455,78.6590909090909,49.8295454545455,135.420454545455,"level2",11,13,"Amajyaruguru","Gakenke",17.0192444900242,1276437.5,"March",60.9545454545455,78.6590909090909
"5433",71,85.80750121715,20.8856975317429,39.2888520989192,91.8504722222222,14.8394444444444,31.675471775678,196512.962962963,1066187.96296296,59.9907407407407,79.537037037037,50.5277777777778,133.333333333333,"level2",11,13,"Amajyaruguru","Gicumbi",16.8360273312336,1262700.92592593,"March",59.9907407407407,79.537037037037
"5434",71,86.9649792917232,20.5738683219908,42.2054582887937,77.5351323529412,15.1348235294118,32.2050566399213,198426.470588235,1081845.58823529,52.1176470588235,81.1911764705882,57.3676470588235,138.058823529412,"level2",11,13,"Amajyaruguru","Musanze",17.0702331105096,1280272.05882353,"March",52.1176470588235,81.1911764705882
"5435",71,86.0047678265253,20.8686844335086,39.2641955149722,78.37695,14.38995,31.1966707705533,197453.75,1063048.75,63.8125,77.8875,49.5375,133,"level2",11,13,"Amajyaruguru","Rulindo",16.8067207705533,1260502.5,"March",63.8125,77.8875
"5461",71,86.2599188597344,20.92519467509,39.5795731987319,85.379925,14.8698,31.7828938986686,197440,1071046.25,60.525,79.5,50.8125,134.0625,"level2",11,14,"Amajyaruguru","Burera",16.9130938986686,1268486.25,"March",60.525,79.5
"5462",71,86.6005391100886,20.9163525056034,38.6235081479104,80.5188068181818,14.7525,31.7388440685298,197395.454545455,1076573.86363636,62.4772727272727,78.6931818181818,48.7272727272727,134.477272727273,"level2",11,14,"Amajyaruguru","Gakenke",16.9863440685298,1273969.31818182,"March",62.4772727272727,78.6931818181818
"5463",71,86.3071635318912,20.9921649818528,39.7082578280315,103.435972222222,14.8394444444444,31.7846083138935,197686.111111111,1073199.07407407,59.7407407407407,80.1481481481482,51.2962962962963,134.287037037037,"level2",11,14,"Amajyaruguru","Gicumbi",16.9451638694491,1270885.18518519,"March",59.7407407407407,80.1481481481482
"5464",71,87.238842260589,20.3524821370362,42.8627611639592,89.2132941176471,15.1348235294118,32.2514726770468,198336.764705882,1085417.64705882,49.0735294117647,81.3529411764706,59.2352941176471,139.720588235294,"level2",11,14,"Amajyaruguru","Musanze",17.1166491476351,1283754.41176471,"March",49.0735294117647,81.3529411764706
"5465",71,86.2708189047824,20.7637270863556,39.6919141783859,90.466875,14.38995,31.2432487243901,197658.75,1066338.75,62.2125,78.05,50.6875,134.075,"level2",11,14,"Amajyaruguru","Rulindo",16.8532987243901,1263997.5,"March",62.2125,78.05
"5491",71,86.2747841901948,20.9132985207264,39.5127362390415,97.3878375,14.8698,31.7782681401228,197422.5,1070721.25,60.55,79.475,50.725,134.1125,"level2",11,15,"Amajyaruguru","Burera",16.9084681401228,1268143.75,"March",60.55,79.475
"5492",71,86.7425546221437,20.8841007276827,38.8262553714714,92.5897159090909,14.7525,31.7661779375047,197605.681818182,1078407.95454545,61.7954545454545,78.8295454545455,49.25,135.034090909091,"level2",11,15,"Amajyaruguru","Gakenke",17.0136779375047,1276013.63636364,"March",61.7954545454545,78.8295454545455
"5493",71,86.2694599725077,20.6393541626016,39.9960016063215,114.314444444444,14.8394444444444,31.7429202807591,196625,1071135.18518519,56.9166666666667,79.5833333333333,52.462962962963,135.453703703704,"level2",11,15,"Amajyaruguru","Gicumbi",16.9034758363147,1267760.18518519,"March",56.9166666666667,79.5833333333333
"5494",71,86.5628447713006,20.669700876781,41.8122859681555,100.219941176471,15.1348235294118,32.1449392109889,198127.941176471,1077629.41176471,53.9852941176471,80.9558823529412,56.1764705882353,136.617647058824,"level2",11,15,"Amajyaruguru","Musanze",17.0101156815771,1275757.35294118,"March",53.9852941176471,80.9558823529412
"5495",71,86.7135744371969,20.5682031029198,40.1830118029537,102.2242125,14.38995,31.3005434649381,197748.75,1070546.25,59.6,78.1375,52.1375,136,"level2",11,15,"Amajyaruguru","Rulindo",16.9105934649381,1268295,"March",59.6,78.1375
"5521",78,0,0,0.31,4.0973,4.0884,4.09501339236393,288.333333333333,208.333333333333,0,0,0.516666666666667,0,"level2",12,8,"Amajyaruguru","Burera",0.0066133923639331,496.666666666667,"March",0,0
"5522",78,0,0,0,3.27368181818182,3.27368181818182,3.27368181818182,0,0,0,0,0,0,"level2",12,8,"Amajyaruguru","Gakenke",0,0,"March",0,0
"5523",78,3.45001738126238,-4.38606627012408e-18,5.22060718801524,10.0603333333333,9.69118518518519,10.0123759096497,9077.77777777778,15009.8765432099,0,0,8.69135802469136,7.49382716049383,"level2",12,8,"Amajyaruguru","Gicumbi",0.321190724464543,24087.6543209877,"March",0,0
"5524",78,0.50686552307095,0,1.42977047670642,6.07429411764706,5.97947058823529,6.04326848172211,1952.94117647059,2833.33333333333,0,0,2.3921568627451,1.09803921568627,"level2",12,8,"Amajyaruguru","Musanze",0.0637978934868126,4786.27450980392,"March",0,0
"5525",78,6.36993329613539,-1.48029736616688e-18,9.30290970116088,8.2931,7.5746,8.26007142270705,16441.6666666667,34965,0,0,15.4833333333333,13.8333333333333,"level2",12,8,"Amajyaruguru","Rulindo",0.685471422707046,51406.6666666667,"March",0,0
"5551",78,9.4713616544193,-2.22044604925031e-18,13.440341032659,12.9346125,11.9563875,12.8893012886058,24108.75,45857.5,0,0,22.4,20.5875,"level2",12,9,"Amajyaruguru","Burera",0.932913788605799,69966.25,"March",0,0
"5552",78,5.65988877853743,0,8.22346416370082,11.7734318181818,11.2661590909091,11.6988181744058,14572.7272727273,17873.8636363636,0,0,13.7045454545455,12.2727272727273,"level2",12,9,"Amajyaruguru","Gakenke",0.432659083496739,32446.5909090909,"March",0,0
"5553",78,52.5126820757441,1.61304410143711,56.4371908979429,22.5753888888889,14.4984722222222,22.4373579155682,121267.592592593,474138.888888889,5.30555555555556,5.86111111111111,92.787037037037,109.925925925926,"level2",12,9,"Amajyaruguru","Gicumbi",7.93888569334601,595406.481481481,"March",5.30555555555556,5.86111111111111
"5554",78,21.983749391134,0.270378425959265,27.4579920512727,16.0619558823529,12.99825,15.9927091434295,53245.5882352941,171335.294117647,0.911764705882353,0.970588235294118,45.5441176470588,47.1029411764706,"level2",12,9,"Amajyaruguru","Musanze",2.99445914342954,224580.882352941,"March",0.911764705882353,0.970588235294118
"5555",78,33.2606645144182,2.65178150020351,31.6991553766453,17.9032875,12.4735125,17.6192454525204,77517.5,308411.25,9.15,9.475,50.55,65.225,"level2",12,9,"Amajyaruguru","Rulindo",5.14573295252038,385928.75,"March",9.15,9.475
"5581",78,55.1966874549631,0.631427500061875,61.8000964586256,23.424,14.869575,23.1493334927486,126760,494208.75,1.6,2.5,102.6,118.4125,"level2",12,10,"Amajyaruguru","Burera",8.27975849274861,620968.75,"March",1.6,2.5
"5582",78,50.9596395687315,-3.31351108167672e-17,58.1177537459757,22.0593068181818,14.7525,22.059255199518,116489.772727273,431505.681818182,0,0,96.8295454545455,110.738636363636,"level2",12,10,"Amajyaruguru","Gakenke",7.30675519951797,547995.454545455,"March",0,0
"5583",78,82.9008426310821,18.1126133230213,45.5964735750661,40.9696388888889,14.8394444444444,30.4867849454689,191473.148148148,982075.925925926,51.712962962963,69.1203703703704,63.1203703703704,134.092592592593,"level2",12,10,"Amajyaruguru","Gicumbi",15.6473405010244,1173549.07407407,"March",51.712962962963,69.1203703703704
"5584",78,63.8188814460492,5.84995694590358,58.507802540216,28.1538088235294,15.1348235294118,25.5967730513418,148260.294117647,636380.882352941,18.4264705882353,21.5735294117647,92.8676470588235,123.485294117647,"level2",12,10,"Amajyaruguru","Musanze",10.46194952193,784641.176470588,"March",18.4264705882353,21.5735294117647
"5585",78,65.223380181005,9.17006353865744,49.4564962885279,32.847225,14.3892,25.6186708233537,150585,691618.75,28.85,33.9375,75.3,117.9375,"level2",12,10,"Amajyaruguru","Rulindo",11.2294708233537,842203.75,"March",28.85,33.9375
"5611",78,84.1673706861274,15.541614202752,54.3638260101671,36.545925,14.8698,30.1653987781284,194885,952282.5,46.7625,58.3,78.9,142.9375,"level2",12,11,"Amajyaruguru","Burera",15.2955987781284,1147167.5,"March",46.7625,58.3
"5612",78,82.8819366992817,12.7737952267131,60.36576604057,32.4290113636364,14.7525,29.3968079185936,192242.045454545,906071.590909091,41.9318181818182,46.4886363636364,90.125,146.5,"level2",12,11,"Amajyaruguru","Gakenke",14.6443079185936,1098313.63636364,"March",41.9318181818182,46.4886363636364
"5613",78,85.9073281658602,19.9462045098731,41.6860245012969,63.7470277777778,14.8394444444444,31.5449912281519,196037.962962963,1056874.07407407,55.6481481481481,76.6296296296296,55.5833333333333,136.25,"level2",12,11,"Amajyaruguru","Gicumbi",16.7055467837075,1252912.03703704,"March",55.6481481481481,76.6296296296296
"5614",78,83.5299103809502,17.4810646726292,50.1177193760881,44.8185,15.1348235294118,30.6815029655098,195098.529411765,970897.058823529,51.75,65.9117647058823,70.6470588235294,136.632352941176,"level2",12,11,"Amajyaruguru","Musanze",15.546679436098,1165995.58823529,"March",51.75,65.9117647058823
"5615",78,84.0101408729984,16.387517791694,50.4434132028526,48.628125,14.38995,30.0144256385862,193671.25,978162.5,50.6875,60.9625,71.5,140.15,"level2",12,11,"Amajyaruguru","Rulindo",15.6244756385862,1171833.75,"March",50.6875,60.9625
"5641",78,86.5105892968817,20.9060175955533,39.5897811299577,60.2458125,14.8698,31.8102487213984,197568.75,1072975,59.7375,79.7375,51.0125,134.825,"level2",12,12,"Amajyaruguru","Burera",16.9404487213984,1270543.75,"March",59.7375,79.7375
"5642",78,86.383802313783,20.9514488814941,38.4914240623108,55.7794431818182,14.7525,31.7107790783911,197222.727272727,1074644.31818182,63.1931818181818,78.5454545454545,48.3863636363636,133.772727272727,"level2",12,12,"Amajyaruguru","Gakenke",16.9582790783911,1271867.04545455,"March",63.1931818181818,78.5454545454545
"5643",78,86.0368213935561,20.740598504109,39.6988455186679,81.5371388888889,14.8394444444444,31.7089074397955,196372.222222222,1068830.55555556,57.4444444444444,79.8611111111111,51.8333333333333,134.648148148148,"level2",12,12,"Amajyaruguru","Gicumbi",16.8694629953511,1265202.77777778,"March",57.4444444444444,79.8611111111111
"5644",78,86.5581025085552,20.6860295708814,41.7542222615681,66.1803088235294,15.1348235294118,32.1425928270892,198119.117647059,1077463.23529412,53.9705882352941,80.9852941176471,56.1764705882353,136.588235294118,"level2",12,12,"Amajyaruguru","Musanze",17.0077692976774,1275582.35294118,"March",53.9705882352941,80.9852941176471
"5645",78,86.3943720531183,20.6928446545868,39.8970406541785,67.28625,14.38995,31.2618376803265,197716.25,1067675,61.3625,78.025,51.225,134.7375,"level2",12,12,"Amajyaruguru","Rulindo",16.8718876803265,1265391.25,"March",61.3625,78.025
"5671",78,86.4545814519805,20.8669806956707,39.6439009563518,75.7918875,14.8698,31.8023574833735,197450,1072500,59.7125,79.575,51.1,134.7375,"level2",12,13,"Amajyaruguru","Burera",16.9325574833735,1269950,"March",59.7125,79.575
"5672",78,86.7834010826059,20.8681464252529,38.8728371472536,71.2518409090909,14.7525,31.7709767830951,197594.318181818,1078785.22727273,61.7727272727273,78.7045454545455,49.3295454545455,135.113636363636,"level2",12,13,"Amajyaruguru","Gakenke",17.0184767830951,1276379.54545455,"March",61.7727272727273,78.7045454545455
"5673",78,86.0580223627953,20.8203957352084,39.5512288069088,94.7779166666667,14.8394444444444,31.7138421743653,196708.333333333,1068871.2962963,58.8055555555556,79.7037037037037,51.2685185185185,134.259259259259,"level2",12,13,"Amajyaruguru","Gicumbi",16.8743977299209,1265579.62962963,"March",58.8055555555556,79.7037037037037
"5674",78,87.0172769050964,20.4860706718444,42.4878907311238,80.1836470588235,15.1348235294118,32.2176102866876,198417.647058824,1082798.52941176,51.1323529411765,81.1911764705882,58.1029411764706,138.558823529412,"level2",12,13,"Amajyaruguru","Musanze",17.0827867572758,1281216.17647059,"March",51.1323529411765,81.1911764705882
"5675",78,85.9786212535953,20.8609080378411,39.2490717086533,81.3483375,14.38995,31.191347251796,197375,1062727.5,63.7875,77.85,49.525,132.95,"level2",12,13,"Amajyaruguru","Rulindo",16.801397251796,1260102.5,"March",63.7875,77.85
"5701",78,86.3872089674302,20.8818748230492,39.6749676663239,88.5124125,14.8698,31.7979130180669,197457.5,1072155,59.6875,79.65,51.1875,134.6125,"level2",12,14,"Amajyaruguru","Burera",16.9281130180669,1269612.5,"March",59.6875,79.65
"5702",78,86.5484109259894,20.9183457882563,38.6362111245627,83.6959090909091,14.7525,31.7349732725481,197356.818181818,1076321.59090909,62.4431818181818,78.7272727272727,48.7613636363636,134.375,"level2",12,14,"Amajyaruguru","Gakenke",16.9824732725481,1273678.40909091,"March",62.4431818181818,78.7272727272727
"5703",78,86.5794453434025,20.8364362615141,40.2284674257842,106.344083333333,14.8394444444444,31.8298785050306,197823.148148148,1076457.40740741,57.9166666666667,80.1388888888889,52.6111111111111,135.546296296296,"level2",12,14,"Amajyaruguru","Gicumbi",16.9904340605861,1274280.55555556,"March",57.9166666666667,80.1388888888889
